2017-10-16T02:10:06.491Z :: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::1 :: GET :: / :: 304 :: 39.658 ms
2017-10-16T05:32:23.069Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap.min.css :: 304 :: 3.271 ms
2017-10-16T05:32:23.071Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap-datetimepicker.min.css :: 304 :: 4.408 ms
2017-10-16T05:32:23.072Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/img/liyu.png :: 304 :: 0.660 ms
2017-10-16T05:32:23.087Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/fonts/glyphicons-halflings-regular.woff2 :: 304 :: 1.222 ms
2017-10-16T05:32:24.586Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /register :: 304 :: 0.876 ms
2017-10-16T05:32:24.594Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap.min.js :: 304 :: 1.165 ms
2017-10-16T05:32:24.595Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap-datetimepicker.min.js :: 304 :: 1.762 ms
2017-10-16T05:32:24.596Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap.min.css :: 304 :: 2.406 ms
2017-10-16T05:32:24.597Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap-datetimepicker.min.css :: 304 :: 3.142 ms
2017-10-16T05:32:24.599Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/img/liyu.png :: 304 :: 0.455 ms
2017-10-16T05:32:24.612Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/fonts/glyphicons-halflings-regular.woff2 :: 304 :: 0.490 ms
2017-10-16T05:32:25.106Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /register :: 304 :: 0.748 ms
2017-10-16T05:32:25.114Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap.min.js :: 304 :: 1.151 ms
2017-10-16T05:32:25.115Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap-datetimepicker.min.js :: 304 :: 1.838 ms
2017-10-16T05:32:25.116Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap.min.css :: 304 :: 2.588 ms
2017-10-16T05:32:25.117Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap-datetimepicker.min.css :: 304 :: 3.268 ms
2017-10-16T05:32:25.121Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/img/liyu.png :: 304 :: 0.915 ms
2017-10-16T05:32:25.132Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/fonts/glyphicons-halflings-regular.woff2 :: 304 :: 0.447 ms
2017-10-16T05:32:25.321Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /register :: 304 :: 0.598 ms
2017-10-16T05:32:25.329Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap.min.js :: 304 :: 1.203 ms
2017-10-16T05:32:25.331Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap-datetimepicker.min.js :: 304 :: 1.831 ms
2017-10-16T05:32:25.331Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap.min.css :: 304 :: 2.467 ms
2017-10-16T05:32:25.333Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap-datetimepicker.min.css :: 304 :: 3.257 ms
2017-10-16T05:32:25.334Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/img/liyu.png :: 304 :: 0.386 ms
2017-10-16T05:32:25.346Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/fonts/glyphicons-halflings-regular.woff2 :: 304 :: 0.467 ms
2017-10-16T05:32:25.516Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /register :: 304 :: 0.561 ms
2017-10-16T05:32:25.527Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap.min.js :: 304 :: 2.380 ms
2017-10-16T05:32:25.529Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap-datetimepicker.min.js :: 304 :: 3.284 ms
2017-10-16T05:32:25.530Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap.min.css :: 304 :: 3.727 ms
2017-10-16T05:32:25.531Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap-datetimepicker.min.css :: 304 :: 4.334 ms
2017-10-16T05:32:25.532Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/img/liyu.png :: 304 :: 0.506 ms
2017-10-16T05:32:25.545Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/fonts/glyphicons-halflings-regular.woff2 :: 304 :: 0.618 ms
2017-10-16T05:32:25.691Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /register :: 304 :: 0.860 ms
2017-10-16T05:32:25.700Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap.min.js :: 304 :: 1.389 ms
2017-10-16T05:32:25.702Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap-datetimepicker.min.js :: 304 :: 1.946 ms
2017-10-16T05:32:25.703Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap.min.css :: 304 :: 3.295 ms
2017-10-16T05:32:25.704Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap-datetimepicker.min.css :: 304 :: 4.292 ms
2017-10-16T05:32:25.706Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/img/liyu.png :: 304 :: 0.614 ms
2017-10-16T05:32:25.719Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/fonts/glyphicons-halflings-regular.woff2 :: 304 :: 0.545 ms
2017-10-16T05:32:25.850Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /register :: 304 :: 0.806 ms
2017-10-16T05:32:25.858Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap.min.js :: 304 :: 1.811 ms
2017-10-16T05:32:25.859Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap-datetimepicker.min.js :: 304 :: 2.153 ms
2017-10-16T05:32:25.860Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap.min.css :: 304 :: 2.503 ms
2017-10-16T05:32:25.861Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap-datetimepicker.min.css :: 304 :: 2.928 ms
2017-10-16T05:32:25.864Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/img/liyu.png :: 304 :: 0.406 ms
2017-10-16T05:32:25.874Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/fonts/glyphicons-halflings-regular.woff2 :: 304 :: 0.417 ms
2017-10-16T05:32:26.017Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /register :: 304 :: 0.589 ms
2017-10-16T05:32:26.029Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap.min.js :: 304 :: 1.846 ms
2017-10-16T05:32:26.030Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap-datetimepicker.min.js :: 304 :: 2.396 ms
2017-10-16T05:32:26.031Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap.min.css :: 304 :: 2.907 ms
2017-10-16T05:32:26.032Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap-datetimepicker.min.css :: 304 :: 3.438 ms
2017-10-16T05:32:26.033Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/img/liyu.png :: 304 :: 0.429 ms
2017-10-16T05:32:26.045Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/fonts/glyphicons-halflings-regular.woff2 :: 304 :: 0.515 ms
2017-10-16T05:32:26.170Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /register :: 304 :: 0.701 ms
2017-10-16T05:32:26.179Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap.min.js :: 304 :: 2.120 ms
2017-10-16T05:32:26.181Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap-datetimepicker.min.js :: 304 :: 3.606 ms
2017-10-16T05:32:26.182Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap.min.css :: 304 :: 3.768 ms
2017-10-16T05:32:26.183Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap-datetimepicker.min.css :: 304 :: 4.434 ms
2017-10-16T05:32:26.184Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/img/liyu.png :: 304 :: 0.403 ms
2017-10-16T05:32:26.196Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/fonts/glyphicons-halflings-regular.woff2 :: 304 :: 0.412 ms
2017-10-16T05:32:34.563Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: POST :: /register :: 200 :: 25.448 ms
2017-10-16T05:32:34.565Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /register?user=io&password=123 :: 200 :: 0.946 ms
2017-10-16T05:32:34.576Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap.min.js :: 304 :: 2.924 ms
2017-10-16T05:32:34.577Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap-datetimepicker.min.js :: 304 :: 3.226 ms
2017-10-16T05:32:34.579Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap-datetimepicker.min.css :: 304 :: 3.481 ms
2017-10-16T05:32:34.581Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap.min.css :: 304 :: 2.058 ms
2017-10-16T05:32:34.583Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/img/liyu.png :: 304 :: 0.700 ms
2017-10-16T05:32:34.598Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/fonts/glyphicons-halflings-regular.woff2 :: 304 :: 0.521 ms
2017-10-16T05:33:09.278Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap.min.css :: 304 :: 1.475 ms
2017-10-16T05:33:09.279Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap-datetimepicker.min.css :: 304 :: 2.103 ms
2017-10-16T05:33:09.418Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap.min.css.map :: 200 :: 18.277 ms
2017-10-16T05:33:28.778Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /login :: 304 :: 5.341 ms
2017-10-16T05:33:28.791Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap.min.js :: 304 :: 3.230 ms
2017-10-16T05:33:28.792Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap-datetimepicker.min.js :: 304 :: 4.425 ms
2017-10-16T05:33:28.793Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap.min.css :: 304 :: 4.396 ms
2017-10-16T05:33:28.795Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap-datetimepicker.min.css :: 304 :: 5.010 ms
2017-10-16T05:33:28.796Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/img/liyu.png :: 304 :: 0.400 ms
2017-10-16T05:33:28.851Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/fonts/glyphicons-halflings-regular.woff2 :: 304 :: 0.911 ms
2017-10-16T05:33:28.870Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap.min.css.map :: 304 :: 0.884 ms
2017-10-16T05:35:55.930Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /login :: 304 :: 16.931 ms
2017-10-16T05:35:55.946Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap.min.js :: 304 :: 3.882 ms
2017-10-16T05:35:55.948Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap-datetimepicker.min.css :: 304 :: 9.306 ms
2017-10-16T05:35:55.951Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap.min.css :: 304 :: 10.863 ms
2017-10-16T05:35:55.954Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap-datetimepicker.min.js :: 304 :: 3.493 ms
2017-10-16T05:35:55.957Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/img/liyu.png :: 304 :: 0.829 ms
2017-10-16T05:35:55.990Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/fonts/glyphicons-halflings-regular.woff2 :: 304 :: 0.471 ms
2017-10-16T05:35:56.012Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap.min.css.map :: 304 :: 1.845 ms
2017-10-16T05:35:57.182Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap.min.css.map :: 304 :: 0.388 ms
2017-10-16T05:35:59.359Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /register :: 200 :: 6.159 ms
2017-10-16T05:35:59.370Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap.min.js :: 304 :: 1.977 ms
2017-10-16T05:35:59.371Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap-datetimepicker.min.js :: 304 :: 4.273 ms
2017-10-16T05:35:59.375Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap.min.css :: 304 :: 4.972 ms
2017-10-16T05:35:59.376Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap-datetimepicker.min.css :: 304 :: 8.427 ms
2017-10-16T05:35:59.378Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/img/liyu.png :: 304 :: 0.657 ms
2017-10-16T05:35:59.421Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/fonts/glyphicons-halflings-regular.woff2 :: 304 :: 0.429 ms
2017-10-16T05:35:59.440Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap.min.css.map :: 304 :: 1.241 ms
2017-10-16T05:36:05.200Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: POST :: /register :: 200 :: 23.400 ms
2017-10-16T05:36:05.204Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /register?user=op&password=123 :: 200 :: 1.300 ms
2017-10-16T05:36:05.221Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap.min.js :: 304 :: 1.165 ms
2017-10-16T05:36:05.234Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap-datetimepicker.min.css :: 304 :: 3.850 ms
2017-10-16T05:36:05.238Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap.min.css :: 304 :: 10.262 ms
2017-10-16T05:36:05.240Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap-datetimepicker.min.js :: 304 :: 14.769 ms
2017-10-16T05:36:05.243Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 :: ::1 :: GET :: /static/img/liyu.png :: 304 :: 0.996 ms
